account_id,invoice_date,net_amount
ACC234,2025-08-10,499
ACC234,2025-09-10,499
ACC235,2024-02-13,199
ACC235,2024-03-13,199
ACC235,2024-04-13,199
ACC235,2024-05-13,199
ACC235,2024-06-13,199
ACC235,2024-07-13,199
ACC235,2024-08-13,199
ACC235,2024-09-13,199
ACC235,2024-10-13,199
ACC235,2024-11-13,199
ACC235,2024-12-13,199
ACC235,2025-01-13,199
ACC235,2025-02-13,199
ACC235,2025-03-13,199
ACC235,2025-04-13,199
ACC236,2024-02-04,499
ACC236,2024-03-04,499
ACC236,2024-04-04,499
ACC236,2024-05-04,499
ACC236,2024-06-04,499
ACC236,2024-07-04,499
ACC236,2024-08-04,499
ACC236,2024-09-04,499
ACC236,2024-10-04,499
ACC236,2024-11-04,499
ACC236,2024-12-04,499
ACC236,2025-01-04,499
ACC236,2025-02-04,499
ACC236,2025-03-04,499
ACC236,2025-04-04,499
ACC236,2025-05-04,499
ACC236,2025-06-04,499
ACC236,2025-07-04,499
ACC236,2025-08-04,499
ACC237,2024-02-22,99
ACC237,2024-03-22,99
ACC237,2024-04-22,99
ACC237,2024-05-22,99
ACC237,2024-06-22,99
ACC237,2024-07-22,99
ACC237,2024-08-22,99
ACC238,2024-03-16,499
ACC238,2024-04-16,499
ACC238,2024-05-16,499
ACC238,2024-06-16,499
ACC238,2024-07-16,499
ACC238,2024-08-16,499
ACC238,2024-09-16,499
ACC238,2024-10-16,499
ACC238,2024-11-16,499
ACC238,2024-12-16,499
ACC238,2025-01-16,499
ACC238,2025-02-16,499
ACC238,2025-03-16,499
ACC238,2025-04-16,499
ACC238,2025-05-16,499
ACC239,2024-03-13,99
ACC239,2024-04-13,99
ACC239,2024-05-13,99
ACC239,2024-06-13,99
ACC239,2024-07-13,99
ACC239,2024-08-13,99
ACC239,2024-09-13,99
ACC239,2024-10-13,99
ACC239,2024-11-13,99
ACC239,2024-12-13,99
ACC239,2025-01-13,99
ACC239,2025-02-13,99
ACC239,2025-03-13,99
ACC240,2024-02-07,99
ACC240,2024-03-07,99
ACC240,2024-04-07,99
ACC240,2024-05-07,99
ACC240,2024-06-07,99
ACC240,2024-07-07,99
ACC240,2024-08-07,99
ACC240,2024-09-07,99
ACC240,2024-10-07,99
ACC240,2024-11-07,99
ACC240,2024-12-07,99
ACC240,2025-01-07,99
ACC240,2025-02-07,99
ACC240,2025-03-07,99
ACC240,2025-04-07,99
ACC240,2025-05-07,99
ACC241,2024-03-13,499
ACC241,2024-04-13,499
ACC241,2024-05-13,499
ACC241,2024-06-13,499
ACC241,2024-07-13,499
ACC241,2024-08-13,499
ACC241,2024-09-13,499
ACC241,2024-10-13,499
ACC242,2024-02-03,499
ACC242,2024-03-03,499
ACC242,2024-04-03,499
ACC242,2024-05-03,499
ACC242,2024-06-03,499
ACC242,2024-07-03,499
ACC242,2024-08-03,499
ACC242,2024-09-03,499
ACC242,2024-10-03,499
ACC242,2024-11-03,499
ACC242,2024-12-03,499
ACC242,2025-01-03,499
ACC242,2025-02-03,499
ACC242,2025-03-03,499
ACC242,2025-04-03,499
ACC242,2025-05-03,499
ACC242,2025-06-03,499
ACC242,2025-07-03,499
ACC243,2024-01-24,499
ACC243,2024-02-24,499
ACC243,2024-03-24,499
ACC243,2024-04-24,499
ACC243,2024-05-24,499
ACC243,2024-06-24,499
ACC243,2024-07-24,499
ACC243,2024-08-24,499
ACC243,2024-09-24,499
ACC243,2024-10-24,499
ACC243,2024-11-24,499
ACC243,2024-12-24,499
ACC243,2025-01-24,499
ACC243,2025-02-24,499
ACC243,2025-03-24,499
ACC243,2025-04-24,499
ACC243,2025-05-24,499
ACC243,2025-06-24,499
ACC244,2024-01-24,99
ACC244,2024-02-24,99
ACC244,2024-03-24,99
ACC244,2024-04-24,99
ACC244,2024-05-24,99
ACC244,2024-06-24,99
ACC244,2024-07-24,99
ACC244,2024-08-24,99
ACC244,2024-09-24,99
ACC244,2024-10-24,99
ACC244,2024-11-24,99
ACC244,2024-12-24,99
ACC244,2025-01-24,99
ACC244,2025-02-24,99
ACC244,2025-03-24,99
ACC245,2024-04-02,499
ACC245,2024-05-02,499
ACC245,2024-06-02,499
ACC245,2024-07-02,499
ACC245,2024-08-02,499
ACC245,2024-09-02,499
ACC245,2024-10-02,499
ACC245,2024-11-02,499
ACC246,2024-02-06,99
ACC246,2024-03-06,99
ACC246,2024-04-06,99
ACC246,2024-05-06,99
ACC246,2024-06-06,99
ACC246,2024-07-06,99
ACC246,2024-08-06,99
ACC246,2024-09-06,99
ACC246,2024-10-06,99
ACC246,2024-11-06,99
ACC246,2024-12-06,99
ACC246,2025-01-06,99
ACC246,2025-02-06,99
ACC246,2025-03-06,99
ACC246,2025-04-06,99
ACC247,2024-02-01,499
ACC247,2024-03-01,499
ACC247,2024-04-01,499
ACC247,2024-05-01,499
ACC247,2024-06-01,499
ACC247,2024-07-01,499
ACC247,2024-08-01,499
ACC247,2024-09-01,499
ACC247,2024-10-01,499
ACC247,2024-11-01,499
ACC247,2024-12-01,499
ACC247,2025-01-01,499
ACC247,2025-02-01,499
ACC247,2025-03-01,499
ACC247,2025-04-01,499
ACC247,2025-05-01,499
ACC248,2024-01-29,499
ACC248,2024-02-29,499
ACC248,2024-03-29,499
ACC248,2024-04-29,499
ACC248,2024-05-29,499
ACC248,2024-06-29,499
ACC248,2024-07-29,499
ACC248,2024-08-29,499
ACC248,2024-09-29,499
ACC248,2024-10-29,499
ACC248,2024-11-29,499
ACC248,2024-12-29,499
ACC248,2025-01-29,499
ACC248,2025-02-28,499
ACC248,2025-03-29,499
ACC248,2025-04-29,499
ACC248,2025-05-29,499
ACC249,2024-01-24,199
ACC249,2024-02-24,199
ACC249,2024-03-24,199
ACC249,2024-04-24,199
ACC249,2024-05-24,199
ACC249,2024-06-24,199
ACC249,2024-07-24,199
ACC249,2024-08-24,199
ACC249,2024-09-24,199
ACC249,2024-10-24,199
ACC249,2024-11-24,199
ACC250,2024-03-27,99
ACC250,2024-04-27,99
ACC250,2024-05-27,99
ACC250,2024-06-27,99
ACC250,2024-07-27,99
ACC250,2024-08-27,99
ACC250,2024-09-27,99
ACC250,2024-10-27,99
ACC250,2024-11-27,99
ACC250,2024-12-27,99
ACC250,2025-01-27,99
ACC250,2025-02-27,99
ACC250,2025-03-27,99
ACC250,2025-04-27,99
ACC250,2025-05-27,99
ACC250,2025-06-27,99
ACC250,2025-07-27,99
ACC250,2025-08-27,99
ACC250,2025-09-27,99
ACC251,2024-03-21,499
ACC251,2024-04-21,499
ACC251,2024-05-21,499
ACC251,2024-06-21,499
ACC251,2024-07-21,499
ACC251,2024-08-21,499
ACC251,2024-09-21,499
ACC251,2024-10-21,499
ACC251,2024-11-21,499
ACC251,2024-12-21,499
ACC251,2025-01-21,499
ACC251,2025-02-21,499
ACC251,2025-03-21,499
ACC251,2025-04-21,499
ACC252,2024-02-23,499
ACC252,2024-03-23,499
ACC252,2024-04-23,499
ACC252,2024-05-23,499
ACC252,2024-06-23,499
ACC252,2024-07-23,499
ACC252,2024-08-23,499
ACC252,2024-09-23,499
ACC252,2024-10-23,499
ACC253,2024-03-17,499
ACC253,2024-04-17,499
ACC253,2024-05-17,499
ACC253,2024-06-17,499
ACC253,2024-07-17,499
ACC253,2024-08-17,499
ACC253,2024-09-17,499
ACC253,2024-10-17,499
ACC253,2024-11-17,499
ACC253,2024-12-17,499
ACC253,2025-01-17,499
ACC253,2025-02-17,499
ACC253,2025-03-17,499
ACC253,2025-04-17,499
ACC254,2024-03-19,499
ACC254,2024-04-19,499
ACC254,2024-05-19,499
ACC254,2024-06-19,499
ACC254,2024-07-19,499
ACC254,2024-08-19,499
ACC254,2024-09-19,499
ACC254,2024-10-19,499
ACC254,2024-11-19,499
ACC254,2024-12-19,499
ACC254,2025-01-19,499
ACC254,2025-02-19,499
ACC254,2025-03-19,499
ACC255,2024-02-04,499
ACC255,2024-03-04,499
ACC255,2024-04-04,499
ACC255,2024-05-04,499
ACC255,2024-06-04,499
ACC255,2024-07-04,499
ACC255,2024-08-04,499
ACC256,2024-04-08,199
ACC256,2024-05-08,199
ACC256,2024-06-08,199
ACC256,2024-07-08,199
ACC256,2024-08-08,199
ACC256,2024-09-08,199
ACC256,2024-10-08,199
ACC256,2024-11-08,199
ACC256,2024-12-08,199
ACC256,2025-01-08,199
ACC256,2025-02-08,199
ACC256,2025-03-08,199
ACC256,2025-04-08,199
ACC256,2025-05-08,199
ACC256,2025-06-08,199
ACC256,2025-07-08,199
ACC256,2025-08-08,199
ACC256,2025-09-08,199
ACC256,2025-10-08,199
ACC257,2024-03-15,199
ACC257,2024-04-15,199
ACC257,2024-05-15,199
ACC257,2024-06-15,199
ACC257,2024-07-15,199
ACC257,2024-08-15,199
ACC257,2024-09-15,199
ACC257,2024-10-15,199
ACC257,2024-11-15,199
ACC258,2024-02-05,499
ACC258,2024-03-05,499
ACC258,2024-04-05,499
ACC258,2024-05-05,499
ACC258,2024-06-05,499
ACC258,2024-07-05,499
ACC258,2024-08-05,499
ACC258,2024-09-05,499
ACC258,2024-10-05,499
ACC258,2024-11-05,499
ACC258,2024-12-05,499
ACC258,2025-01-05,499
ACC258,2025-02-05,499
ACC258,2025-03-05,499
ACC258,2025-04-05,499
ACC258,2025-05-05,499
ACC258,2025-06-05,499
ACC258,2025-07-05,499
ACC258,2025-08-05,499
ACC259,2024-02-09,199
ACC259,2024-03-09,199
ACC259,2024-04-09,199
ACC259,2024-05-09,199
ACC259,2024-06-09,199
ACC259,2024-07-09,199
ACC259,2024-08-09,199
ACC260,2024-04-03,499
ACC260,2024-05-03,499
ACC260,2024-06-03,499
ACC260,2024-07-03,499
ACC260,2024-08-03,499
ACC260,2024-09-03,499
ACC260,2024-10-03,499
ACC260,2024-11-03,499
ACC260,2024-12-03,499
ACC260,2025-01-03,499
ACC260,2025-02-03,499
ACC260,2025-03-03,499
ACC260,2025-04-03,499
ACC260,2025-05-03,499
ACC260,2025-06-03,499
ACC260,2025-07-03,499
ACC260,2025-08-03,499
ACC261,2024-02-03,99
ACC261,2024-03-03,99
ACC261,2024-04-03,99
ACC261,2024-05-03,99
ACC261,2024-06-03,99
ACC261,2024-07-03,99
ACC261,2024-08-03,99
ACC261,2024-09-03,99
ACC262,2024-03-02,499
ACC262,2024-04-02,499
ACC262,2024-05-02,499
ACC262,2024-06-02,499
ACC262,2024-07-02,499
ACC262,2024-08-02,499
ACC262,2024-09-02,499
ACC262,2024-10-02,499
ACC262,2024-11-02,499
ACC262,2024-12-02,499
ACC262,2025-01-02,499
ACC263,2024-03-23,499
ACC263,2024-04-23,499
ACC263,2024-05-23,499
ACC263,2024-06-23,499
ACC263,2024-07-23,499
ACC263,2024-08-23,499
ACC263,2024-09-23,499
ACC263,2024-10-23,499
ACC263,2024-11-23,499
ACC263,2024-12-23,499
ACC263,2025-01-23,499
ACC263,2025-02-23,499
ACC263,2025-03-23,499
ACC264,2024-03-09,199
ACC264,2024-04-09,199
ACC264,2024-05-09,199
ACC264,2024-06-09,199
ACC264,2024-07-09,199
ACC264,2024-08-09,199
ACC264,2024-09-09,199
ACC264,2024-10-09,199
ACC264,2024-11-09,199
ACC264,2024-12-09,199
ACC264,2025-01-09,199
ACC264,2025-02-09,199
ACC264,2025-03-09,199
ACC264,2025-04-09,199
ACC264,2025-05-09,199
ACC264,2025-06-09,199
ACC264,2025-07-09,199
ACC265,2024-04-12,199
ACC265,2024-05-12,199
ACC265,2024-06-12,199
ACC265,2024-07-12,199
ACC265,2024-08-12,199
ACC265,2024-09-12,199
ACC266,2024-02-07,199
ACC266,2024-03-07,199
ACC266,2024-04-07,199
ACC266,2024-05-07,199
ACC266,2024-06-07,199
ACC266,2024-07-07,199
ACC266,2024-08-07,199
ACC266,2024-09-07,199
ACC266,2024-10-07,199
ACC267,2024-02-02,499
ACC267,2024-03-02,499
ACC267,2024-04-02,499
ACC267,2024-05-02,499
ACC267,2024-06-02,499
ACC267,2024-07-02,499
ACC267,2024-08-02,499
ACC267,2024-09-02,499
ACC267,2024-10-02,499
ACC267,2024-11-02,499
ACC267,2024-12-02,499
ACC268,2024-03-30,199
ACC268,2024-04-30,199
ACC268,2024-05-30,199
ACC268,2024-06-30,199
ACC268,2024-07-30,199
ACC268,2024-08-30,199
ACC268,2024-09-30,199
ACC268,2024-10-30,199
ACC268,2024-11-30,199
ACC268,2024-12-30,199
ACC268,2025-01-30,199
ACC268,2025-02-28,199
ACC268,2025-03-30,199
ACC269,2024-02-16,499
ACC269,2024-03-16,499
ACC269,2024-04-16,499
ACC269,2024-05-16,499
ACC269,2024-06-16,499
ACC269,2024-07-16,499
ACC269,2024-08-16,499
ACC269,2024-09-16,499
ACC269,2024-10-16,499
ACC270,2024-01-27,499
ACC270,2024-02-27,499
ACC270,2024-03-27,499
ACC270,2024-04-27,499
ACC270,2024-05-27,499
ACC270,2024-06-27,499
ACC270,2024-07-27,499
ACC270,2024-08-27,499
ACC270,2024-09-27,499
ACC270,2024-10-27,499
ACC270,2024-11-27,499
ACC270,2024-12-27,499
ACC270,2025-01-27,499
ACC270,2025-02-27,499
ACC271,2024-03-06,499
ACC271,2024-04-06,499
ACC271,2024-05-06,499
ACC271,2024-06-06,499
ACC271,2024-07-06,499
ACC271,2024-08-06,499
ACC271,2024-09-06,499
ACC271,2024-10-06,499
ACC271,2024-11-06,499
ACC271,2024-12-06,499
ACC271,2025-01-06,499
ACC271,2025-02-06,499
ACC271,2025-03-06,499
ACC271,2025-04-06,499
ACC271,2025-05-06,499
ACC271,2025-06-06,499
ACC271,2025-07-06,499
ACC271,2025-08-06,499
ACC272,2024-03-03,499
ACC272,2024-04-03,499
ACC272,2024-05-03,499
ACC272,2024-06-03,499
ACC272,2024-07-03,499
ACC272,2024-08-03,499
ACC272,2024-09-03,499
ACC272,2024-10-03,499
ACC272,2024-11-03,499
ACC272,2024-12-03,499
ACC272,2025-01-03,499
ACC272,2025-02-03,499
ACC272,2025-03-03,499
ACC272,2025-04-03,499
ACC272,2025-05-03,499
ACC273,2024-02-25,199
ACC273,2024-03-25,199
ACC273,2024-04-25,199
ACC273,2024-05-25,199
ACC273,2024-06-25,199
ACC273,2024-07-25,199
ACC273,2024-08-25,199
ACC273,2024-09-25,199
ACC273,2024-10-25,199
ACC273,2024-11-25,199
ACC273,2024-12-25,199
ACC273,2025-01-25,199
ACC273,2025-02-25,199
ACC274,2024-03-24,499
ACC274,2024-04-24,499
ACC274,2024-05-24,499
ACC274,2024-06-24,499
ACC274,2024-07-24,499
ACC274,2024-08-24,499
ACC274,2024-09-24,499
ACC274,2024-10-24,499
ACC274,2024-11-24,499
ACC274,2024-12-24,499
ACC274,2025-01-24,499
ACC274,2025-02-24,499
ACC275,2024-01-26,199
ACC275,2024-02-26,199
ACC275,2024-03-26,199
ACC275,2024-04-26,199
ACC275,2024-05-26,199
ACC275,2024-06-26,199
ACC276,2024-02-14,199
ACC276,2024-03-14,199
ACC276,2024-04-14,199
ACC276,2024-05-14,199
ACC276,2024-06-14,199
ACC276,2024-07-14,199
ACC276,2024-08-14,199
ACC276,2024-09-14,199
ACC276,2024-10-14,199
ACC276,2024-11-14,199
ACC276,2024-12-14,199
ACC276,2025-01-14,199
ACC276,2025-02-14,199
ACC276,2025-03-14,199
ACC276,2025-04-14,199
ACC276,2025-05-14,199
ACC277,2024-02-25,99
ACC277,2024-03-25,99
ACC277,2024-04-25,99
ACC277,2024-05-25,99
ACC277,2024-06-25,99
ACC277,2024-07-25,99
ACC277,2024-08-25,99
ACC277,2024-09-25,99
ACC277,2024-10-25,99
ACC277,2024-11-25,99
ACC277,2024-12-25,99
ACC277,2025-01-25,99
ACC277,2025-02-25,99
ACC277,2025-03-25,99
ACC278,2024-03-02,199
ACC278,2024-04-02,199
ACC278,2024-05-02,199
ACC278,2024-06-02,199
ACC278,2024-07-02,199
ACC278,2024-08-02,199
ACC278,2024-09-02,199
ACC278,2024-10-02,199
ACC278,2024-11-02,199
ACC278,2024-12-02,199
ACC278,2025-01-02,199
ACC278,2025-02-02,199
ACC278,2025-03-02,199
ACC278,2025-04-02,199
ACC278,2025-05-02,199
ACC278,2025-06-02,199
ACC278,2025-07-02,199
ACC278,2025-08-02,199
ACC279,2024-02-03,499
ACC279,2024-03-03,499
ACC279,2024-04-03,499
ACC279,2024-05-03,499
ACC279,2024-06-03,499
ACC279,2024-07-03,499
ACC279,2024-08-03,499
ACC279,2024-09-03,499
ACC279,2024-10-03,499
ACC279,2024-11-03,499
ACC279,2024-12-03,499
ACC279,2025-01-03,499
ACC279,2025-02-03,499
ACC279,2025-03-03,499
ACC279,2025-04-03,499
ACC279,2025-05-03,499
ACC279,2025-06-03,499
ACC279,2025-07-03,499
ACC280,2024-02-10,499
ACC280,2024-03-10,499
ACC280,2024-04-10,499
ACC280,2024-05-10,499
ACC280,2024-06-10,499
ACC280,2024-07-10,499
ACC280,2024-08-10,499
ACC280,2024-09-10,499
ACC281,2024-02-06,499
ACC281,2024-03-06,499
ACC281,2024-04-06,499
ACC281,2024-05-06,499
ACC281,2024-06-06,499
ACC281,2024-07-06,499
ACC281,2024-08-06,499
ACC281,2024-09-06,499
ACC281,2024-10-06,499
ACC281,2024-11-06,499
ACC281,2024-12-06,499
ACC282,2024-01-23,499
ACC282,2024-02-23,499
ACC282,2024-03-23,499
ACC282,2024-04-23,499
ACC282,2024-05-23,499
ACC282,2024-06-23,499
ACC282,2024-07-23,499
ACC282,2024-08-23,499
ACC282,2024-09-23,499
ACC282,2024-10-23,499
ACC282,2024-11-23,499
ACC282,2024-12-23,499
ACC282,2025-01-23,499
ACC282,2025-02-23,499
ACC282,2025-03-23,499
ACC282,2025-04-23,499
ACC282,2025-05-23,499
ACC283,2024-03-07,99
ACC283,2024-04-07,99
ACC283,2024-05-07,99
ACC283,2024-06-07,99
ACC283,2024-07-07,99
ACC283,2024-08-07,99
ACC283,2024-09-07,99
ACC283,2024-10-07,99
ACC283,2024-11-07,99
ACC283,2024-12-07,99
ACC283,2025-01-07,99
ACC283,2025-02-07,99
ACC283,2025-03-07,99
ACC283,2025-04-07,99
ACC284,2024-02-17,499
ACC284,2024-03-17,499
ACC284,2024-04-17,499
ACC284,2024-05-17,499
ACC284,2024-06-17,499
ACC284,2024-07-17,499
ACC284,2024-08-17,499
ACC284,2024-09-17,499
ACC284,2024-10-17,499
ACC284,2024-11-17,499
ACC284,2024-12-17,499
ACC284,2025-01-17,499
ACC284,2025-02-17,499
ACC284,2025-03-17,499
ACC284,2025-04-17,499
ACC284,2025-05-17,499
ACC284,2025-06-17,499
ACC284,2025-07-17,499
ACC284,2025-08-17,499
ACC285,2024-02-01,499
ACC285,2024-03-01,499
ACC285,2024-04-01,499
ACC285,2024-05-01,499
ACC285,2024-06-01,499
ACC285,2024-07-01,499
ACC285,2024-08-01,499
ACC285,2024-09-01,499
ACC286,2024-02-16,199
ACC286,2024-03-16,199
ACC286,2024-04-16,199
ACC286,2024-05-16,199
ACC286,2024-06-16,199
ACC286,2024-07-16,199
ACC286,2024-08-16,199
ACC286,2024-09-16,199
ACC286,2024-10-16,199
ACC286,2024-11-16,199
ACC286,2024-12-16,199
ACC286,2025-01-16,199
ACC286,2025-02-16,199
ACC286,2025-03-16,199
ACC287,2024-02-20,499
ACC287,2024-03-20,499
ACC287,2024-04-20,499
ACC287,2024-05-20,499
ACC287,2024-06-20,499
ACC287,2024-07-20,499
ACC287,2024-08-20,499
ACC287,2024-09-20,499
ACC287,2024-10-20,499
ACC288,2024-03-17,99
ACC288,2024-04-17,99
ACC288,2024-05-17,99
ACC288,2024-06-17,99
ACC288,2024-07-17,99
ACC288,2024-08-17,99
ACC288,2024-09-17,99
ACC288,2024-10-17,99
ACC288,2024-11-17,99
ACC288,2024-12-17,99
ACC288,2025-01-17,99
ACC288,2025-02-17,99
ACC288,2025-03-17,99
ACC288,2025-04-17,99
ACC288,2025-05-17,99
ACC288,2025-06-17,99
ACC288,2025-07-17,99
ACC288,2025-08-17,99
ACC288,2025-09-17,99
ACC289,2024-02-03,499
ACC289,2024-03-03,499
ACC289,2024-04-03,499
ACC289,2024-05-03,499
ACC289,2024-06-03,499
ACC289,2024-07-03,499
ACC289,2024-08-03,499
ACC289,2024-09-03,499
ACC289,2024-10-03,499
ACC289,2024-11-03,499
ACC289,2024-12-03,499
ACC289,2025-01-03,499
ACC289,2025-02-03,499
ACC289,2025-03-03,499
ACC289,2025-04-03,499
ACC289,2025-05-03,499
ACC289,2025-06-03,499
ACC289,2025-07-03,499
ACC290,2024-03-28,199
ACC290,2024-04-28,199
ACC290,2024-05-28,199
ACC290,2024-06-28,199
ACC290,2024-07-28,199
ACC290,2024-08-28,199
ACC290,2024-09-28,199
ACC290,2024-10-28,199
ACC290,2024-11-28,199
ACC290,2024-12-28,199
ACC291,2024-01-26,99
ACC291,2024-02-26,99
ACC291,2024-03-26,99
ACC291,2024-04-26,99
ACC291,2024-05-26,99
ACC291,2024-06-26,99
ACC291,2024-07-26,99
ACC291,2024-08-26,99
ACC291,2024-09-26,99
ACC291,2024-10-26,99
ACC292,2024-03-12,99
ACC292,2024-04-12,99
ACC292,2024-05-12,99
ACC292,2024-06-12,99
ACC292,2024-07-12,99
ACC292,2024-08-12,99
ACC292,2024-09-12,99
ACC292,2024-10-12,99
ACC292,2024-11-12,99
ACC292,2024-12-12,99
ACC292,2025-01-12,99
ACC293,2024-04-07,99
ACC293,2024-05-07,99
ACC293,2024-06-07,99
ACC293,2024-07-07,99
ACC293,2024-08-07,99
ACC293,2024-09-07,99
ACC293,2024-10-07,99
ACC293,2024-11-07,99
ACC293,2024-12-07,99
ACC294,2024-02-17,199
ACC294,2024-03-17,199
ACC294,2024-04-17,199
ACC294,2024-05-17,199
ACC294,2024-06-17,199
ACC294,2024-07-17,199
ACC294,2024-08-17,199
ACC294,2024-09-17,199
ACC294,2024-10-17,199
ACC294,2024-11-17,199
ACC295,2024-02-19,199
ACC295,2024-03-19,199
ACC295,2024-04-19,199
ACC295,2024-05-19,199
ACC295,2024-06-19,199
ACC295,2024-07-19,199
ACC296,2024-01-27,199
ACC296,2024-02-27,199
ACC296,2024-03-27,199
ACC296,2024-04-27,199
ACC296,2024-05-27,199
ACC296,2024-06-27,199
ACC296,2024-07-27,199
ACC296,2024-08-27,199
ACC296,2024-09-27,199
ACC296,2024-10-27,199
ACC296,2024-11-27,199
ACC296,2024-12-27,199
ACC296,2025-01-27,199
ACC296,2025-02-27,199
ACC296,2025-03-27,199
ACC296,2025-04-27,199
ACC296,2025-05-27,199
ACC296,2025-06-27,199
ACC297,2024-02-12,99
ACC297,2024-03-12,99
ACC297,2024-04-12,99
ACC297,2024-05-12,99
ACC297,2024-06-12,99
ACC297,2024-07-12,99
ACC297,2024-08-12,99
ACC297,2024-09-12,99
ACC297,2024-10-12,99
ACC297,2024-11-12,99
ACC297,2024-12-12,99
ACC297,2025-01-12,99
ACC297,2025-02-12,99
ACC297,2025-03-12,99
ACC297,2025-04-12,99
ACC297,2025-05-12,99
ACC297,2025-06-12,99
ACC298,2024-02-20,199
ACC298,2024-03-20,199
ACC298,2024-04-20,199
ACC298,2024-05-20,199
ACC298,2024-06-20,199
ACC298,2024-07-20,199
ACC298,2024-08-20,199
ACC298,2024-09-20,199
ACC298,2024-10-20,199
ACC298,2024-11-20,199
ACC298,2024-12-20,199
ACC298,2025-01-20,199
ACC298,2025-02-20,199
ACC298,2025-03-20,199
ACC298,2025-04-20,199
ACC298,2025-05-20,199
ACC298,2025-06-20,199
ACC299,2024-02-12,499
ACC299,2024-03-12,499
ACC299,2024-04-12,499
ACC299,2024-05-12,499
ACC299,2024-06-12,499
ACC299,2024-07-12,499
ACC299,2024-08-12,499
ACC299,2024-09-12,499
