customer_id,frequency,recency,T,monetary_value,pred_purchases_12m,p_alive,exp_avg_value,clv_12m
1296,4,27.71,32.14,28.49,4.016,0.834,28.968,141.556
1297,0,0.0,32.14,0.0,0.29,1.0,35.079,14.808
1298,2,27.14,32.14,20.95,1.983,0.77,22.498,57.62
1299,0,0.0,32.14,0.0,0.29,1.0,35.079,14.808
1300,4,31.57,32.14,31.28,4.289,0.89,31.636,164.271
1301,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1302,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1303,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1304,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1305,2,21.57,32.0,34.24,1.772,0.686,34.674,75.475
1306,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1307,1,29.71,32.0,36.97,1.029,0.71,37.35,47.887
1308,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1309,1,18.0,32.0,16.36,0.858,0.592,19.926,24.322
1310,2,8.0,32.0,173.04,0.76,0.294,161.847,139.849
1311,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1312,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1313,1,10.14,32.0,14.79,0.665,0.459,18.599,17.935
1314,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1315,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1316,2,11.86,32.0,26.75,1.12,0.433,27.812,39.133
1317,1,9.14,32.0,26.73,0.633,0.437,28.693,23.76
1318,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1319,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1320,3,6.29,32.0,19.5,0.414,0.112,20.645,10.819
1321,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1322,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1323,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1324,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1325,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1326,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1327,1,19.0,32.0,11.97,0.877,0.605,16.215,21.458
1328,1,29.29,32.0,23.49,1.024,0.707,25.954,35.481
1329,3,23.71,32.0,45.91,2.755,0.743,45.537,149.791
1330,2,27.14,32.0,33.14,1.993,0.772,33.667,82.65
1331,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1332,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1333,0,0.0,32.0,0.0,0.291,1.0,35.079,14.848
1334,1,4.57,32.0,15.3,0.46,0.318,19.03,12.622
1335,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1336,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1337,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1338,4,29.14,31.86,20.81,4.178,0.862,21.624,111.961
1339,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1340,1,1.57,31.86,44.11,0.32,0.22,43.386,16.905
1341,3,3.29,31.86,20.62,0.156,0.042,21.7,4.26
1342,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1343,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1344,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1345,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1346,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1347,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1348,3,30.71,31.86,18.66,3.19,0.857,19.853,80.489
1349,1,23.71,31.86,71.62,0.958,0.659,66.643,73.886
1350,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1351,1,1.0,31.86,14.37,0.29,0.2,18.243,7.707
1352,1,30.57,31.86,41.47,1.042,0.717,41.154,52.648
1353,2,11.14,31.86,25.68,1.065,0.411,26.832,36.023
1354,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1355,2,24.29,31.86,29.74,1.902,0.734,30.551,72.213
1356,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1357,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1358,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1359,3,25.71,31.86,34.78,2.921,0.785,35.047,124.009
1360,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1361,1,30.57,31.86,12.99,1.042,0.717,17.077,26.438
1362,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1363,1,19.29,31.86,11.77,0.887,0.61,16.045,21.528
1364,0,0.0,31.86,0.0,0.292,1.0,35.079,14.889
1365,9,30.57,31.71,61.41,9.797,0.933,60.972,701.718
1366,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1367,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1368,4,8.43,31.71,53.3,0.473,0.097,52.693,29.454
1369,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1370,2,23.43,31.71,18.96,1.878,0.722,20.674,50.655
1371,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1372,5,26.0,31.71,23.78,4.87,0.812,24.332,144.243
1373,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1374,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1375,1,5.29,31.71,27.94,0.498,0.341,29.716,19.173
1376,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1377,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1378,1,23.0,31.71,5.78,0.953,0.653,10.981,18.084
1379,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1380,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1381,2,11.71,31.71,34.21,1.125,0.433,34.647,47.826
1382,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1383,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1384,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1385,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1386,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1387,4,30.29,31.71,36.39,4.28,0.88,36.523,187.521
1388,1,5.0,31.71,42.1,0.485,0.333,41.687,24.761
1389,0,0.0,31.71,0.0,0.293,1.0,35.079,14.933
1390,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1391,1,1.0,31.57,21.74,0.294,0.201,24.474,9.723
1392,5,22.86,31.57,22.8,4.293,0.714,23.387,122.429
1393,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1394,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1395,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1396,1,7.57,31.57,93.84,0.59,0.404,85.428,57.042
1397,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1398,1,11.14,31.57,25.54,0.707,0.483,27.687,25.739
1399,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1400,1,8.0,31.57,15.36,0.606,0.414,19.08,16.613
1401,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1402,1,6.57,31.57,23.94,0.553,0.378,26.334,19.335
1403,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1404,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1405,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1406,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1407,1,0.86,31.57,29.37,0.287,0.196,30.925,11.401
1408,3,28.14,31.57,12.24,3.103,0.828,13.802,56.916
1409,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1410,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1411,2,14.0,31.57,12.47,1.328,0.509,14.728,27.031
1412,0,0.0,31.57,0.0,0.294,1.0,35.079,14.974
1413,14,30.29,31.57,19.01,15.29,0.945,19.273,351.924
1414,4,16.86,31.57,92.42,2.354,0.482,90.103,247.219
1415,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1416,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1417,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1418,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1419,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1420,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1421,2,30.14,31.43,11.47,2.123,0.811,13.812,41.025
1422,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1423,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1424,2,24.71,31.43,10.39,1.951,0.745,12.822,35.554
1425,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1426,3,18.71,31.43,27.09,2.318,0.617,27.799,79.197
1427,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1428,2,6.29,31.43,19.99,0.619,0.236,21.618,17.316
1429,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1430,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1431,1,1.43,31.43,14.96,0.32,0.218,18.742,8.642
1432,1,27.43,31.43,12.25,1.022,0.696,16.451,25.201
1433,6,19.57,31.43,28.41,3.64,0.508,28.736,125.505
1434,1,26.14,31.43,13.97,1.006,0.685,17.905,26.328
1435,6,18.14,31.43,37.41,2.959,0.413,37.47,131.769
1436,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1437,1,2.71,31.43,14.96,0.385,0.263,18.742,10.424
1438,2,7.43,31.43,13.07,0.732,0.28,15.278,15.344
1439,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1440,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1441,2,22.57,31.43,36.81,1.862,0.711,37.029,83.953
1442,1,22.57,31.43,78.52,0.956,0.651,72.476,79.362
1443,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1444,2,21.43,31.43,32.02,1.809,0.691,32.64,72.75
1445,1,31.14,31.43,15.49,1.063,0.724,19.19,29.257
1446,0,0.0,31.43,0.0,0.295,1.0,35.079,15.015
1447,1,9.57,31.29,29.99,0.667,0.453,31.449,26.856
1448,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1449,2,21.0,31.29,27.24,1.799,0.685,28.261,63.553
1450,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1451,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1452,3,17.43,31.29,28.94,2.169,0.575,29.542,78.35
1453,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1454,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1455,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1456,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1457,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1458,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1459,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1460,4,13.14,31.29,43.97,1.468,0.299,43.771,76.322
1461,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1462,4,20.14,31.29,32.45,3.139,0.639,32.755,123.785
1463,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1464,1,6.0,31.29,28.74,0.537,0.365,30.392,21.028
1465,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1466,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1467,5,29.14,31.29,87.24,5.357,0.885,85.553,534.579
1468,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1469,2,26.86,31.29,79.81,2.038,0.776,76.427,180.818
1470,0,0.0,31.29,0.0,0.296,1.0,35.079,15.057
1471,1,17.14,31.14,19.77,0.869,0.588,22.809,27.136
1472,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1473,5,26.86,31.14,24.93,5.132,0.845,25.441,158.129
1474,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1475,1,2.29,31.14,17.3,0.37,0.25,20.721,10.744
1476,2,26.29,31.14,54.04,2.03,0.77,52.816,126.913
1477,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1478,2,12.29,31.14,93.8,1.215,0.461,89.245,125.037
1479,2,19.14,31.14,16.13,1.711,0.649,18.082,41.11
1480,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1481,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1482,1,16.71,31.14,11.77,0.86,0.582,16.045,20.804
1483,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1484,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1485,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1486,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1487,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1488,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1489,1,26.14,31.14,52.87,1.016,0.687,50.792,61.334
1490,2,5.0,31.14,28.84,0.504,0.191,29.727,18.603
1491,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1492,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1493,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1494,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1495,3,22.14,31.14,33.4,2.729,0.721,33.746,111.464
1496,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1497,4,22.0,31.14,22.15,3.504,0.711,22.905,98.708
1498,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1499,1,2.0,31.14,13.97,0.355,0.24,17.905,9.268
1500,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1501,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1502,3,25.86,31.14,97.1,3.021,0.798,93.786,328.3
1503,1,3.14,31.14,49.27,0.412,0.279,47.748,23.581
1504,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1505,2,25.14,31.14,100.35,1.989,0.755,95.246,217.883
1506,0,0.0,31.14,0.0,0.297,1.0,35.079,15.102
1507,2,4.0,31.14,16.86,0.409,0.155,18.75,10.128
1508,1,10.43,31.0,31.13,0.703,0.474,32.413,28.96
1509,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1510,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1511,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1512,4,19.0,31.0,82.83,2.966,0.6,80.932,279.604
1513,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1514,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1515,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1516,26,30.86,31.0,39.97,29.499,0.979,39.966,1381.369
1517,1,30.57,31.0,11.49,1.073,0.723,15.809,25.683
1518,6,26.14,31.0,40.85,6.042,0.835,40.808,291.741
1519,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1520,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1521,1,8.29,31.0,14.9,0.632,0.426,18.692,17.019
1522,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1523,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1524,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1525,2,30.57,31.0,17.63,2.166,0.819,19.456,55.318
1526,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1527,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1528,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1529,2,1.57,31.0,68.17,0.21,0.079,65.762,16.116
1530,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1531,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1532,1,17.43,31.0,26.94,0.879,0.593,28.87,32.993
1533,2,19.71,31.0,22.96,1.754,0.663,24.339,54.266
1534,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1535,1,29.29,31.0,10.48,1.059,0.714,14.955,24.41
1536,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1537,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1538,0,0.0,31.0,0.0,0.298,1.0,35.079,15.144
1539,14,29.86,30.86,18.13,15.629,0.95,18.405,342.814
1540,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1541,1,2.71,30.86,14.79,0.396,0.266,18.599,10.634
1542,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1543,2,5.14,30.86,17.57,0.528,0.199,19.401,13.448
1544,4,25.43,30.86,29.48,4.02,0.81,29.915,145.182
1545,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1546,1,2.71,30.86,11.77,0.396,0.266,16.045,9.582
1547,6,29.29,30.86,67.14,6.574,0.905,66.32,509.89
1548,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1549,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1550,1,0.14,30.86,15.36,0.256,0.172,19.08,7.003
1551,3,26.0,30.86,15.58,3.066,0.805,16.95,66.939
1552,1,2.14,30.86,13.97,0.367,0.247,17.905,9.58
1553,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1554,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1555,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1556,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1557,1,16.29,30.86,50.48,0.86,0.578,48.771,50.031
1558,1,2.29,30.86,11.97,0.375,0.252,16.215,9.126
1559,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1560,8,28.71,30.86,117.46,8.687,0.909,115.716,1168.489
1561,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1562,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1563,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1564,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1565,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1566,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1567,3,25.86,30.86,17.89,3.057,0.802,19.127,74.251
1568,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1569,1,5.43,30.86,27.34,0.524,0.352,29.208,19.822
1570,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1571,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1572,3,30.29,30.86,22.39,3.289,0.863,23.369,95.642
1573,0,0.0,30.86,0.0,0.299,1.0,35.079,15.186
1574,1,1.14,30.86,14.37,0.313,0.21,18.243,8.281
1575,1,10.71,30.71,7.98,0.72,0.482,12.841,14.997
1576,1,3.0,30.71,20.99,0.414,0.277,23.84,13.355
1577,1,22.0,30.71,29.92,0.972,0.651,31.39,38.958
1578,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1579,1,3.86,30.71,16.36,0.456,0.305,19.926,12.857
1580,9,12.0,30.71,24.46,0.174,0.016,24.758,5.141
1581,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1582,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1583,3,26.43,30.71,28.2,3.111,0.814,28.845,109.621
1584,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1585,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1586,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1587,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1588,1,7.57,30.71,26.74,0.613,0.411,28.701,22.883
1589,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1590,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1591,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1592,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1593,1,2.0,30.71,9.97,0.362,0.243,14.524,8.18
1594,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1595,2,4.0,30.71,22.64,0.423,0.159,24.046,12.924
1596,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1597,4,20.29,30.71,59.3,3.29,0.661,58.431,225.516
1598,1,25.0,30.71,186.26,1.016,0.68,163.56,180.239
1599,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1600,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1601,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1602,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1603,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1604,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1605,2,21.43,30.71,87.46,1.866,0.701,83.436,179.565
1606,0,0.0,30.71,0.0,0.3,1.0,35.079,15.232
1607,1,24.71,30.71,14.96,1.012,0.678,18.742,27.283
1608,1,30.29,30.71,12.99,1.08,0.723,17.077,27.251
1609,1,14.71,30.57,12.77,0.833,0.556,16.891,20.846
1610,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1611,3,17.57,30.57,21.64,2.287,0.596,22.662,64.595
1612,2,6.0,30.57,14.67,0.628,0.235,16.744,14.121
1613,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1614,2,27.71,30.57,21.13,2.12,0.794,22.663,61.547
1615,5,28.43,30.57,39.96,5.445,0.885,39.941,257.587
1616,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1617,1,16.57,30.57,15.96,0.876,0.584,19.588,24.358
1618,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1619,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1620,1,1.71,30.57,10.77,0.349,0.233,15.2,8.125
1621,1,25.86,30.57,19.55,1.033,0.689,22.623,31.98
1622,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1623,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1624,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1625,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1626,1,3.29,30.57,48.36,0.431,0.288,46.979,24.27
1627,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1628,5,25.86,30.57,28.81,5.13,0.833,29.185,179.59
1629,1,28.14,30.57,60.44,1.061,0.708,57.191,70.941
1630,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1631,1,5.71,30.57,12.49,0.543,0.362,16.654,13.447
1632,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1633,4,26.71,30.57,39.38,4.201,0.841,39.382,196.725
1634,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1635,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1636,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1637,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1638,0,0.0,30.57,0.0,0.301,1.0,35.079,15.275
1639,4,21.71,30.43,27.34,3.603,0.719,27.868,121.465
1640,3,12.71,30.43,41.36,1.538,0.4,41.249,75.576
1641,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1642,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1643,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1644,1,17.29,30.43,33.86,0.896,0.596,34.72,38.959
1645,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1646,1,3.29,30.43,38.31,0.434,0.289,38.483,20.594
1647,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1648,2,8.86,30.43,20.35,0.934,0.348,21.948,26.348
1649,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1650,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1651,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1652,2,24.43,30.43,12.57,2.018,0.753,14.82,41.068
1653,4,20.86,30.43,23.7,3.456,0.689,24.387,102.854
1654,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1655,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1656,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1657,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1658,2,19.57,30.43,38.73,1.792,0.668,38.788,83.875
1659,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1660,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1661,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1662,1,16.86,30.43,14.96,0.887,0.59,18.742,23.87
1663,0,0.0,30.43,0.0,0.302,1.0,35.079,15.319
1664,1,6.0,30.43,24.73,0.559,0.372,27.002,19.827
1665,1,4.29,30.29,18.36,0.486,0.322,21.617,14.527
1666,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1667,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1668,3,16.86,30.29,21.01,2.227,0.577,22.068,61.328
1669,3,30.29,30.29,23.29,3.358,0.87,24.217,100.572
1670,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1671,2,25.71,30.29,45.19,2.077,0.772,44.707,110.738
1672,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1673,1,21.14,30.29,56.77,0.973,0.645,54.089,61.802
1674,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1675,1,24.57,30.29,28.74,1.025,0.68,30.392,39.969
1676,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1677,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1678,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1679,5,28.29,30.29,63.19,5.494,0.887,62.352,400.093
1680,1,8.29,30.29,22.54,0.652,0.432,25.15,21.869
1681,3,18.29,30.29,13.23,2.422,0.627,14.735,46.712
1682,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1683,2,19.43,30.29,11.77,1.795,0.668,14.087,35.05
1684,1,1.86,30.29,25.99,0.363,0.24,28.067,13.259
1685,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1686,1,10.14,30.29,28.08,0.715,0.474,29.834,27.459
1687,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1688,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1689,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1690,1,22.0,30.29,13.97,0.987,0.654,17.905,25.689
1691,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1692,2,3.86,30.29,39.81,0.423,0.157,39.778,20.257
1693,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1694,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1695,0,0.0,30.29,0.0,0.303,1.0,35.079,15.362
1696,2,17.71,30.14,245.21,1.704,0.632,227.971,435.301
1697,3,20.86,30.14,24.75,2.741,0.707,25.593,86.291
1698,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1699,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1700,5,30.0,30.14,20.87,5.675,0.913,21.525,148.694
1701,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1702,2,2.0,30.14,18.34,0.26,0.096,20.106,6.789
1703,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1704,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1705,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1706,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1707,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1708,1,1.29,30.14,5.78,0.334,0.22,10.981,6.285
1709,1,16.14,30.14,14.96,0.881,0.582,18.742,23.685
1710,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1711,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1712,9,28.57,30.14,32.13,10.066,0.924,32.275,383.21
1713,2,8.86,30.14,41.14,0.952,0.353,40.996,46.814
1714,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1715,1,6.29,30.14,52.5,0.578,0.382,50.479,34.57
1716,1,2.14,30.14,116.47,0.381,0.251,104.559,44.074
1717,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
